"year","month","day","td_ge","dt","luna_num","saros","eclipse_type","gamma","magnitude","lat_ge","lng_ge","lat_dd_ge","lng_dd_ge","sun_alt","sun_azm","path_width","central_duration","duration_secs","cat_no","canon_plate","julian_date","t0","x0","x1","x2","x3","y0","y1","y2","y3","d0","d1","d2","mu0","mu1","mu2","l10","l11","l12","l20","l21","l22","tan_f1","tan_f2","tmin","tmax","etype","PNS","UNS","NCN","nSer","nSeq","nJLE"
1919,5,29,"13:08:55",21.00000000,-997,136,"T",-.29548000,1.07186000,"4.4N","16.7W",4.38456000,-16.70642000,72.80000000,356.30000000,244.40000000,"06m51s",410.70000000,9326.00000000,467.00000000,2422108.04800000,13.00000000,-.06583000,.57964000,.00000710,-.00000974,-.30070400,.03984730,-.00013570,-.00000057,21.50414100,.00655600,-.00000500,15.72997000,15.00020000,.00000000,.53214000,.00004880,-.00001270,-.01392800,.00004850,-.00001260,.00461190,.00458890,-3.00000000,3.00000000,1,0,0,0,71,32,40
1919,11,22,"15:14:12",21.10000000,-991,141,"A",.45491000,.91976000,"6.9N","48.9W",6.93364000,-48.87860000,62.90000000,186.30000000,340.90000000,"11m37s",696.60000000,9327.00000000,467.00000000,2422285.13500000,15.00000000,-.06499700,.49973830,.00001500,-.00000555,.46572100,-.05891200,.00010890,.00000058,-20.00169000,-.00896900,.00000500,48.49175000,14.99862000,.00000000,.57429900,.00001630,-.00000980,.02802100,.00001630,-.00000980,.00473600,.00471240,-3.00000000,3.00000000,2,1,0,0,70,18,20
1920,5,18,"06:14:55",21.50000000,-985,146,"P",-1.02391000,.97341000,"69.1S","107.7E",-69.06545000,107.67877000,.00000000,339.10000000,.00000000,"00m00s",.00000000,9328.00000000,467.00000000,2422462.76000000,6.00000000,-.00408500,.57422200,.00002550,-.00000958,-1.03399710,.07853620,-.00007350,-.00000121,19.49185000,.00903900,-.00000500,270.93692000,15.00111000,.00000000,.53308000,-.00005030,-.00001270,-.01299300,-.00005010,-.00001260,.00462050,.00459750,-3.00000000,3.00000000,4,-1,-1,-1,76,22,10
1920,11,10,"15:52:15",21.90000000,-979,151,"P",1.12869000,.74200000,"69.9N","29.8W",69.92327000,-29.84241000,.00000000,210.60000000,.00000000,"00m00s",.00000000,9329.00000000,467.00000000,2422639.16100000,16.00000000,.27221800,.51090520,-.00000610,-.00000621,1.09742900,-.09493340,.00006510,.00000110,-17.19416000,-.01145400,.00000400,63.99838000,15.00025000,.00000000,.56541900,.00009970,-.00001040,.01918500,.00009930,-.00001040,.00472420,.00470070,-3.00000000,3.00000000,4,1,1,1,72,9,10
1921,4,8,"09:15:01",22.10000000,-974,118,"A",.88693000,.97529000,"64.5N","5.6E",64.48873000,5.56323000,27.10000000,138.70000000,191.50000000,"01m50s",110.30000000,9330.00000000,467.00000000,2422787.88500000,9.00000000,-.38386100,.51245220,.00004570,-.00000675,.81070200,.15423490,-.00007090,-.00000198,7.05532000,.01523700,-.00000200,314.49222000,15.00419000,.00000000,.55525000,-.00011600,-.00001090,.00906700,-.00011540,-.00001090,.00466840,.00464520,-3.00000000,3.00000000,2,1,0,0,72,63,1
1921,10,1,"12:35:58",22.40000000,-968,123,"T",-.93834000,1.02931000,"66.1S","56.1W",-66.10513000,-56.11218000,19.70000000,48.20000000,290.60000000,"01m52s",112.00000000,9331.00000000,467.00000000,2422964.02500000,13.00000000,-.06814900,.54275980,-.00000170,-.00000861,-.96327100,-.17332240,.00007560,.00000265,-3.09354000,-.01576700,.00000000,17.55198000,15.00466000,.00000000,.53993700,.00008460,-.00001240,-.00617000,.00008410,-.00001230,.00467170,.00464840,-3.00000000,3.00000000,1,-1,0,0,70,48,2
1922,3,28,"13:05:26",22.70000000,-962,128,"A",.17106000,.93809000,"12.3N","18.0W",12.27313000,-17.95404000,80.10000000,162.20000000,233.10000000,"07m50s",470.10000000,9332.00000000,467.00000000,2423142.04500000,13.00000000,-.09537800,.48489100,.00001650,-.00000553,.14927700,.15303550,-.00001780,-.00000168,2.80580000,.01591500,-.00000100,13.67102000,15.00436000,.00000000,.56887200,-.00005790,-.00000990,.02262100,-.00005760,-.00000990,.00468390,.00466060,-3.00000000,3.00000000,2,0,0,0,73,53,44
1922,9,21,"04:40:31",23.00000000,-956,133,"T",-.21300000,1.06783000,"10.7S","104.5E",-10.74601000,104.51971000,77.60000000,18.00000000,226.20000000,"05m59s",358.70000000,9333.00000000,467.00000000,2423318.69500000,5.00000000,.11553600,.55599840,-.00000760,-.00000949,-.26068500,-.17815580,.00000830,.00000295,1.02573000,-.01577200,.00000000,256.65552000,15.00501000,.00000000,.53325700,-.00000760,-.00001290,-.01281700,-.00000760,-.00001290,.00465730,.00463410,-3.00000000,3.00000000,1,0,0,0,72,40,4
1923,3,17,"12:44:58",23.20000000,-950,138,"A",-.54381000,.93100000,"33.0S","2.4E",-33.01941000,2.35382000,56.90000000,339.00000000,305.20000000,"07m51s",471.30000000,9334.00000000,467.00000000,2423496.03100000,13.00000000,.28583600,.48318170,-.00001950,-.00000547,-.47976300,.15360600,.00002560,-.00000168,-1.62095000,.01608800,.00000000,12.82280000,15.00417000,.00000000,.57043100,.00003870,-.00000990,.02417200,.00003850,-.00000990,.00469910,.00467570,-3.00000000,3.00000000,2,-1,0,0,70,26,20
1923,9,10,"20:47:29",23.40000000,-944,143,"T",.51492000,1.04302000,"34.7N","121.8W",34.67366000,-121.77985000,58.80000000,201.00000000,166.90000000,"03m37s",216.90000000,9335.00000000,467.00000000,2423673.36600000,21.00000000,.26645100,.54340950,-.00001090,-.00000859,.45632700,-.16927390,-.00006050,.00000258,5.09209000,-.01537100,-.00000100,135.72533000,15.00491000,.00000000,.53877500,-.00009590,-.00001230,-.00732600,-.00009540,-.00001220,.00464400,.00462090,-3.00000000,3.00000000,1,1,0,0,72,18,20
1924,3,5,"15:44:20",23.50000000,-938,148,"P",-1.22320000,.58195000,"71.9S","55.6E",-71.92663000,55.59210000,.00000000,250.40000000,.00000000,"00m00s",.00000000,9336.00000000,467.00000000,2423850.15600000,16.00000000,.49212900,.50836750,-.00004770,-.00000659,-1.12839900,.15631240,.00007920,-.00000198,-5.97610000,.01572400,.00000100,57.09445000,15.00363000,.00000000,.55913100,.00010730,-.00001090,.01292900,.00010680,-.00001080,.00471280,.00468930,-3.00000000,3.00000000,4,-1,-1,-1,75,16,10
1924,7,31,"19:58:20",23.70000000,-933,115,"P",-1.44588000,.19198000,"69.6S","146.0W",-69.55447000,-146.01379000,.00000000,26.60000000,.00000000,"00m00s",.00000000,9337.00000000,467.00000000,2423998.33200000,20.00000000,-.22373000,.51393550,.00000480,-.00000627,-1.42854090,-.08574960,-.00005300,.00000100,18.20252000,-.01014100,-.00000400,118.44933000,15.00183000,.00000000,.55834700,-.00009570,-.00001030,.01214900,-.00009520,-.00001020,.00460730,.00458430,-3.00000000,3.00000000,4,-1,-1,-1,72,71,1
1924,8,30,"08:23:00",23.70000000,-932,153,"P",1.31227000,.42448000,"71.5N","172.9E",71.45318000,172.85034000,.00000000,299.70000000,.00000000,"00m00s",.00000000,9338.00000000,467.00000000,2424027.84900000,8.00000000,.16956300,.51543140,-.00000860,-.00000686,1.31743500,-.15012790,-.00011830,.00000190,9.07121000,-.01454900,-.00000200,299.84360000,15.00440000,.00000000,.55255100,-.00010650,-.00001090,.00638200,-.00010600,-.00001080,.00463220,.00460910,-3.00000000,3.00000000,4,1,1,1,70,4,10
1925,1,24,"14:54:03",23.80000000,-927,120,"T",.86614000,1.03044000,"40.5N","49.6W",40.49400000,-49.58704000,29.70000000,170.00000000,206.40000000,"02m32s",152.20000000,9339.00000000,467.00000000,2424175.12100000,15.00000000,-.06548400,.57166670,-.00002430,-.00000947,.86555200,.08144830,.00008750,-.00000125,-19.23014100,.00982100,.00000500,41.94364000,14.99895000,.00000000,.54039900,.00005720,-.00001290,-.00571100,.00005690,-.00001280,.00474910,.00472550,-3.00000000,3.00000000,1,1,0,0,71,56,2
1925,7,20,"21:48:42",23.90000000,-921,125,"A",-.71928000,.94358000,"25.3S","150.0W",-25.32530000,-150.02667000,43.80000000,5.80000000,299.60000000,"07m15s",434.80000000,9340.00000000,467.00000000,2424352.40900000,22.00000000,.02392800,.50299880,-.00001170,-.00000563,-.72516800,-.04982670,-.00009690,.00000049,20.64549100,-.00772200,-.00000500,148.46004000,15.00068000,.00000000,.56574200,-.00001060,-.00000970,.01950700,-.00001050,-.00000960,.00460240,.00457950,-3.00000000,3.00000000,2,-1,0,0,73,49,2
1926,1,14,"06:36:58",24.00000000,-915,130,"T",.19726000,1.04305000,"10.1S","82.3E",-10.14295000,82.27588000,78.70000000,176.10000000,146.60000000,"04m11s",250.70000000,9341.00000000,468.00000000,2424529.77600000,7.00000000,.20824800,.57884720,-.00001540,-.00000973,.21261900,.04135950,.00014940,-.00000059,-21.42458900,.00709500,.00000600,282.76712000,14.99766000,.00000000,.53945400,-.00005340,-.00001300,-.00665100,-.00005310,-.00001300,.00475340,.00472970,-3.00000000,3.00000000,1,0,0,0,73,47,4
1926,7,9,"23:06:02",24.00000000,-909,135,"A",.05378000,.96799000,"25.6N","165.1W",25.60659000,-165.06897000,86.80000000,181.40000000,115.40000000,"03m51s",231.00000000,9342.00000000,468.00000000,2424706.46300000,23.00000000,-.05065000,.51742970,-.00001440,-.00000620,.05510300,-.01329190,-.00014260,.00000008,22.37352900,-.00495000,-.00000500,163.74890000,14.99977000,.00000000,.55979500,.00008890,-.00001010,.01358900,.00008840,-.00001010,.00459950,.00457660,-3.00000000,3.00000000,2,0,0,0,71,34,44
1927,1,3,"20:22:53",24.10000000,-903,140,"A",-.49558000,.99947000,"52.8S","124.8W",-52.82416000,-124.75867000,60.00000000,.40000000,2.10000000,"00m03s",2.60000000,9343.00000000,468.00000000,2424884.34900000,20.00000000,-.21453200,.55572360,.00002770,-.00000820,-.49445300,-.00302030,.00019400,.00000017,-22.86301000,.00396500,.00000600,118.89689000,14.99666000,.00000000,.55044500,-.00010630,-.00001190,.00428600,-.00010570,-.00001190,.00475530,.00473160,-3.00000000,3.00000000,2,-1,0,0,71,24,30
1927,6,29,"06:23:27",24.10000000,-897,145,"T",.81630000,1.01277000,"78.1N","73.8E",78.08696000,73.80353000,34.90000000,167.40000000,76.70000000,"00m50s",49.90000000,9344.00000000,468.00000000,2425060.76600000,6.00000000,-.25456700,.54842810,.00000160,-.00000779,.80470500,.02719510,-.00019630,-.00000047,23.28701000,-.00201400,-.00000500,269.24115000,14.99929000,.00000000,.54526100,.00012730,-.00001130,-.00087200,.00012660,-.00001130,.00459890,.00457600,-3.00000000,3.00000000,1,1,0,0,77,17,10
1927,12,24,"03:59:41",24.20000000,-891,150,"P",-1.24161000,.54899000,"66.1S","47.7W",-66.06918000,-47.69910000,.00000000,168.70000000,.00000000,"00m00s",.00000000,9345.00000000,468.00000000,2425238.66600000,4.00000000,-.10482100,.52018120,.00003420,-.00000640,-1.23718090,-.04522240,.00021560,.00000069,-23.43903000,.00054300,.00000600,240.22160000,14.99619000,.00000000,.56613400,-.00010320,-.00001060,.01989700,-.00010270,-.00001050,.00475470,.00473100,-3.00000000,3.00000000,4,-1,-1,-1,71,12,10
1928,5,19,"13:24:20",24.20000000,-886,117,"T-",-1.00477000,1.01399000,"63.3S","22.5E",-63.25365000,22.49121000,.00000000,318.80000000,.00000000,"00m00s",.00000000,9346.00000000,468.00000000,2425386.05900000,13.00000000,.09206600,.55375070,.00003430,-.00000936,-1.02814500,.18390470,-.00007300,-.00000329,19.78787000,.00847600,-.00000500,15.91721000,15.00093000,.00000000,.53138100,.00002730,-.00001280,-.01468300,.00002720,-.00001280,.00461950,.00459650,-3.00000000,3.00000000,1,-1,-1,-1,71,64,1
1928,6,17,"20:27:28",24.20000000,-885,155,"Pb",1.51070000,.03753000,"65.6N","70.6E",65.63492000,70.63519000,.00000000,15.70000000,.00000000,"00m00s",.00000000,9347.00000000,468.00000000,2425415.35200000,20.00000000,-.44687300,.57361620,.00003420,-.00000947,1.46709600,.07071450,-.00024840,-.00000127,23.39499100,.00093400,-.00000500,119.81110000,14.99924000,.00000000,.53295600,.00007690,-.00001250,-.01311600,.00007660,-.00001250,.00460080,.00457790,-3.00000000,3.00000000,4,1,1,1,71,1,10
1928,11,12,"09:48:24",24.20000000,-880,122,"P",1.08613000,.80776000,"62.6N","81.1E",62.57176000,81.06348000,.00000000,228.70000000,.00000000,"00m00s",.00000000,9348.00000000,468.00000000,2425562.90900000,10.00000000,.48560600,.47066020,.00001530,-.00000522,.97641600,-.18354310,.00006560,.00000219,-17.69292100,-.01086300,.00000400,333.95142000,14.99988000,.00000000,.57267700,.00003800,-.00000990,.02640700,.00003780,-.00000990,.00472630,.00470280,-3.00000000,3.00000000,4,1,1,1,70,53,1
1929,5,9,"06:10:34",24.10000000,-874,127,"T",-.28870000,1.05622000,"1.6N","92.7E",1.59778000,92.70502000,73.20000000,339.20000000,193.00000000,"05m07s",306.70000000,9349.00000000,468.00000000,2425740.75700000,6.00000000,.01335200,.53299160,.00005320,-.00000856,-.30561200,.21328140,-.00008810,-.00000361,17.23490000,.01069300,-.00000400,270.91193000,15.00190000,.00000000,.53598000,-.00007670,-.00001240,-.01010700,-.00007630,-.00001240,.00463010,.00460700,-3.00000000,3.00000000,1,0,0,0,82,53,4
1929,11,1,"12:05:10",24.10000000,-868,132,"A",.35139000,.96488000,"4.5N","3.1E",4.47540000,3.10901000,69.40000000,203.70000000,134.50000000,"03m54s",233.90000000,9350.00000000,468.00000000,2425917.00400000,12.00000000,.10389400,.48145130,.00001600,-.00000607,.33874700,-.21871770,.00007310,.00000294,-14.37202000,-.01286100,.00000300,4.08265000,15.00150000,.00000000,.56052900,.00011850,-.00001080,.01432000,.00011790,-.00001070,.00471290,.00468940,-3.00000000,3.00000000,2,0,0,0,71,41,4
1930,4,28,"19:03:34",24.10000000,-862,137,"H",.47305000,1.00026000,"39.4N","121.2W",39.41184000,-121.15961000,61.60000000,148.80000000,1.00000000,"00m01s",1.30000000,9351.00000000,468.00000000,2426095.29400000,19.00000000,-.22612200,.49408880,.00006450,-.00000672,.41675700,.22597730,-.00009440,-.00000326,14.09906000,.01259300,-.00000300,105.63587000,15.00280000,.00000000,.55015700,-.00012190,-.00001120,.00400000,-.00012130,-.00001110,.00464280,.00461960,-3.00000000,3.00000000,3,1,0,0,70,31,20
1930,10,21,"21:43:53",24.10000000,-856,142,"T",-.38038000,1.02304000,"30.5S","161.1W",-30.54829000,-161.12079000,67.50000000,30.50000000,84.30000000,"01m55s",115.30000000,9352.00000000,468.00000000,2426271.40500000,22.00000000,-.03573500,.50295560,.00001900,-.00000760,-.40772800,-.25264200,.00008890,.00000401,-10.68888000,-.01424400,.00000200,153.82239000,15.00291000,.00000000,.54432800,.00010200,-.00001210,-.00180100,.00010150,-.00001210,.00469840,.00467500,-3.00000000,3.00000000,1,0,0,0,72,18,20
1931,4,18,"00:45:35",24.00000000,-850,147,"P",1.26430000,.51067000,"61.5N","58.9E",61.49005000,58.90631000,.00000000,67.70000000,.00000000,"00m00s",.00000000,9353.00000000,468.00000000,2426449.53200000,1.00000000,-.45758800,.45865680,.00005770,-.00000529,1.18501700,.23050140,-.00009840,-.00000284,10.42119000,.01412300,-.00000200,195.09288000,15.00356000,.00000000,.56500400,-.00008390,-.00001010,.01877300,-.00008350,-.00001000,.00465710,.00463390,-3.00000000,3.00000000,4,1,1,1,80,18,10
1931,9,12,"04:41:25",24.00000000,-845,114,"Pe",1.50603000,.04708000,"61.2N","152.8W",61.23470000,-152.80670000,.00000000,279.50000000,.00000000,"00m00s",.00000000,9354.00000000,468.00000000,2426596.69500000,5.00000000,.87575200,.51234900,-.00005930,-.00000858,1.23844300,-.27747230,-.00009880,.00000484,4.55829000,-.01519400,-.00000100,255.84225000,15.00487000,.00000000,.53308800,-.00003630,-.00001290,-.01298500,-.00003620,-.00001280,.00464540,.00462220,-3.00000000,3.00000000,4,1,1,1,72,72,1
1931,10,11,"12:55:40",24.00000000,-844,152,"P",-1.06069000,.90054000,"61.2S","119.5W",-61.21587000,-119.48486000,.00000000,104.20000000,.00000000,"00m00s",.00000000,9355.00000000,468.00000000,2426626.03900000,13.00000000,-.46146600,.51457970,.00004450,-.00000864,-.95597200,-.27407760,.00009560,.00000481,-6.77419000,-.01511200,.00000100,18.25567000,15.00398000,.00000000,.53490700,.00002250,-.00001300,-.01117500,.00002240,-.00001290,.00468380,.00466050,-3.00000000,3.00000000,4,-1,-1,-1,70,8,10
1932,3,7,"07:55:50",24.00000000,-839,119,"A",-.96732000,.92766000,"60.7S","134.4E",-60.73952000,134.43469000,14.10000000,284.60000000,1083.10000000,"05m19s",319.10000000,9356.00000000,468.00000000,2426773.83000000,8.00000000,.49309500,.44971180,-.00004450,-.00000514,-.83296500,.24442150,.00005730,-.00000298,-5.30901000,.01560500,.00000100,297.20187000,15.00360000,.00000000,.56869300,.00006860,-.00001010,.02244300,.00006830,-.00001010,.00471120,.00468780,-3.00000000,3.00000000,2,-1,0,0,71,61,2
1932,8,31,"20:03:41",23.90000000,-833,124,"T",.83069000,1.02572000,"54.5N","79.5W",54.46278000,-79.49493000,33.50000000,231.50000000,154.60000000,"01m45s",104.70000000,9357.00000000,468.00000000,2426951.33600000,20.00000000,.35381300,.49727320,-.00002860,-.00000743,.75235800,-.25953160,-.00009160,.00000405,8.50878000,-.01444300,-.00000200,119.95935000,15.00444000,.00000000,.54182500,-.00010470,-.00001190,-.00429100,-.00010420,-.00001180,.00463350,.00461040,-3.00000000,3.00000000,1,1,0,0,73,50,2
1933,2,24,"12:46:39",23.90000000,-827,129,"A",-.21909000,.98411000,"20.8S","2.1W",-20.82094000,-2.06287000,77.20000000,331.40000000,57.50000000,"01m32s",91.60000000,9358.00000000,468.00000000,2427128.03200000,13.00000000,.20737600,.48151750,-.00005300,-.00000649,-.13967800,.24782200,.00005360,-.00000354,-9.50374000,.01477900,.00000200,11.65476000,15.00274000,.00000000,.55520300,.00011350,-.00001130,.00902000,.00011290,-.00001120,.00472360,.00470000,-3.00000000,3.00000000,2,0,0,0,80,47,44
1933,8,21,"05:49:11",23.90000000,-821,134,"A",.08688000,.98011000,"16.9N","95.9E",16.85762000,95.86438000,84.90000000,205.90000000,71.00000000,"02m04s",123.60000000,9359.00000000,468.00000000,2427305.74200000,6.00000000,.12348700,.47483520,-.00002220,-.00000593,.03670800,-.23010160,-.00007300,.00000304,12.27222000,-.01327000,-.00000300,269.20822000,15.00366000,.00000000,.55629300,-.00010980,-.00001050,.01010500,-.00010920,-.00001050,.00462300,.00460000,-3.00000000,3.00000000,2,0,0,0,71,39,44
1934,2,14,"00:38:41",23.80000000,-815,139,"T",.48680000,1.03214000,"13.2N","161.7E",13.24831000,161.74481000,60.80000000,154.90000000,122.80000000,"02m53s",172.50000000,9360.00000000,468.00000000,2427482.52700000,1.00000000,-.02274500,.51843930,-.00004720,-.00000827,.52711600,.24345570,.00004970,-.00000408,-13.31044000,.01344700,.00000300,191.41377000,15.00159000,.00000000,.54175400,.00006980,-.00001260,-.00436200,.00006940,-.00001260,.00473400,.00471040,-3.00000000,3.00000000,1,1,0,0,71,25,20
1934,8,10,"08:37:48",23.80000000,-809,144,"A",-.68896000,.94360000,"24.5S","34.6E",-24.52466000,34.55865000,46.30000000,24.70000000,280.30000000,"06m33s",393.20000000,9361.00000000,469.00000000,2427659.86000000,9.00000000,-.10048500,.46515240,-.00002750,-.00000517,-.70691100,-.20049840,-.00005830,.00000239,15.73814000,-.01161500,-.00000400,313.66516000,15.00264000,.00000000,.56587100,-.00003530,-.00000970,.01963500,-.00003510,-.00000970,.00461380,.00459090,-3.00000000,3.00000000,2,-1,0,0,70,12,20
1935,1,5,"05:35:46",23.80000000,-804,111,"Pe",-1.53810000,.00126000,"64.7S","110.2W",-64.71417000,-110.21460000,.00000000,205.30000000,.00000000,"00m00s",.00000000,9362.00000000,469.00000000,2427807.73300000,6.00000000,.53259000,.56455510,-.00005180,-.00000925,-1.46154590,.11424680,.00025150,-.00000200,-22.71145100,.00414500,.00000600,268.72733000,14.99678000,.00000000,.54148900,-.00008010,-.00001280,-.00462600,-.00007970,-.00001280,.00475490,.00473120,-3.00000000,3.00000000,4,-1,-1,-1,79,79,1
1935,2,3,"16:16:20",23.80000000,-803,149,"P",1.14380000,.73900000,"62.5N","115.4W",62.45505000,-115.44092000,.00000000,128.30000000,.00000000,"00m00s",.00000000,9363.00000000,469.00000000,2427837.17800000,16.00000000,-.57999100,.53902970,-.00000970,-.00000907,.99851800,.22056910,.00005310,-.00000391,-16.66234000,.01163200,.00000400,56.52273000,15.00021000,.00000000,.53793400,-.00001310,-.00001310,-.00816300,-.00001300,-.00001300,.00474280,.00471920,-3.00000000,3.00000000,4,1,1,1,71,16,10
1935,6,30,"19:59:46",23.80000000,-798,116,"P",1.36230000,.33750000,"65.2N","39.1E",65.21842000,39.14667000,.00000000,340.00000000,.00000000,"00m00s",.00000000,9364.00000000,469.00000000,2427984.33300000,20.00000000,.21431000,.51922960,-.00004790,-.00000647,1.34533800,-.08192570,-.00020660,.00000116,23.19872100,-.00222300,-.00000500,119.15736000,14.99927000,.00000000,.55607300,.00010340,-.00001040,.00988600,.00010290,-.00001030,.00459920,.00457630,-3.00000000,3.00000000,4,1,1,1,70,68,1
1935,7,30,"09:16:28",23.80000000,-797,154,"P",-1.42589000,.23145000,"62.9S","5.9W",-62.89221000,-5.94550000,.00000000,45.20000000,.00000000,"00m00s",.00000000,9365.00000000,469.00000000,2428013.88600000,9.00000000,-.61919200,.48144200,-.00002440,-.00000555,-1.29209800,-.17497320,-.00005130,.00000215,18.71571900,-.00948600,-.00000400,313.41843000,15.00153000,.00000000,.56249300,.00007660,-.00000990,.01627400,.00007620,-.00000990,.00460630,.00458330,-3.00000000,3.00000000,4,-1,-1,-1,71,2,10
1935,12,25,"17:59:52",23.80000000,-792,121,"A",-.92280000,.97525000,"83.5S","9.4E",-83.50018000,9.40503000,22.20000000,258.00000000,234.50000000,"01m30s",90.40000000,9366.00000000,469.00000000,2428162.25000000,18.00000000,.11331600,.54185460,-.00000780,-.00000758,-.91581600,.06630790,.00021310,-.00000103,-23.41094000,.00081100,.00000600,90.01588000,14.99626000,.00000000,.55489300,-.00012100,-.00001150,.00871200,-.00012040,-.00001150,.00475480,.00473110,-3.00000000,3.00000000,2,-1,0,0,71,56,1
1936,6,19,"05:20:31",23.80000000,-786,126,"T",.53890000,1.03291000,"56.1N","104.7E",56.13295000,104.70190000,57.10000000,187.60000000,132.10000000,"02m31s",151.40000000,9367.00000000,469.00000000,2428338.72300000,5.00000000,-.14690300,.55665210,-.00002300,-.00000830,.55252600,-.04491390,-.00019030,.00000080,23.42651900,.00079300,-.00000600,254.73122000,14.99918000,.00000000,.54121800,.00011940,-.00001170,-.00489500,.00011880,-.00001160,.00460070,.00457780,-3.00000000,3.00000000,1,1,0,0,72,43,2
1936,12,13,"23:28:12",23.80000000,-780,131,"A",-.24927000,.93492000,"37.8S","172.6W",-37.82010000,-172.62122000,75.40000000,357.40000000,250.70000000,"07m25s",445.30000000,9368.00000000,469.00000000,2428516.47800000,23.00000000,-.23164300,.51364590,.00001450,-.00000605,-.25847500,.01990480,.00016770,-.00000033,-23.19214100,-.00266900,.00000600,166.37862000,14.99641000,.00000000,.56987600,-.00007370,-.00001030,.02362000,-.00007330,-.00001020,.00475160,.00472800,-3.00000000,3.00000000,2,0,0,0,70,46,4
1937,6,8,"20:41:02",23.90000000,-774,136,"T",-.22531000,1.07513000,"9.9N","130.5W",9.91170000,-130.51343000,77.00000000,.30000000,249.80000000,"07m04s",424.00000000,9369.00000000,469.00000000,2428693.36200000,21.00000000,.18270300,.58184740,-.00001590,-.00000980,-.22638700,-.00345760,-.00015150,.00000017,22.87018000,.00369800,-.00000500,135.28096000,14.99951000,.00000000,.53146100,.00003140,-.00001270,-.01460300,.00003130,-.00001270,.00460490,.00458190,-3.00000000,3.00000000,1,0,0,0,71,33,40
1937,12,2,"23:05:45",23.90000000,-768,141,"A",.43886000,.91841000,"4.0N","167.8W",4.02458000,-167.84253000,63.90000000,182.30000000,344.40000000,"12m00s",720.40000000,9370.00000000,469.00000000,2428870.46200000,23.00000000,-.02899700,.50271770,.00000470,-.00000558,.44054700,-.02203720,.00012710,.00000016,-22.01067000,-.00604000,.00000600,167.60754000,14.99728000,.00000000,.57478500,.00001840,-.00000990,.02850500,.00001840,-.00000980,.00474490,.00472130,-3.00000000,3.00000000,2,1,0,0,70,19,20
